loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3251,2, Not Graduate, No,5395973,13077257,10,836,18461991,4038454,8602355,7521350, Approved
3252,4, Graduate, No,1698010,2399205,4,714,19547855,4414404,4511624,3134214, Approved
3253,0, Graduate, Yes,6244488,16893013,14,872,9050940,2900459,9109710,12232107, Approved
3254,2, Graduate, Yes,4606212,9137494,10,315,22587701,11826549,13890690,5230344, Rejected
3255,1, Not Graduate, No,9832281,18797380,4,568,27009487,15700612,13178315,8193466, Approved
3256,1, Not Graduate, Yes,8721804,33442276,12,721,18005229,18162506,21803055,2913020, Rejected
3257,1, Graduate, Yes,6022099,7993174,16,353,6254896,17187847,10510225,5448013, Rejected
3258,1, Not Graduate, No,4552615,15733452,6,690,26286876,17147599,3658252,7051474, Approved
3259,3, Graduate, Yes,7143979,12149760,10,438,25660,17551605,17067782,10858126, Rejected
3260,2, Graduate, No,6684259,5960340,18,344,25971237,11014482,11023422,13226676, Approved
3261,2, Graduate, Yes,1551541,1442129,16,694,178413,15939693,3728027,2601313, Approved
3262,2, Graduate, No,3852041,8371902,16,555,1592413,12313580,8165212,8220825, Approved
3263,4, Graduate, No,9824104,22146231,10,543,1123569,2663410,6137956,14254300, Rejected
3264,5, Not Graduate, No,3300734,6023191,10,495,5413576,473118,3680103,242878, Rejected
3265,3, Graduate, No,328543,965947,10,711,21066956,1896387,854626,8412847, Approved
3266,3, Not Graduate, No,8292081,19512070,10,671,11417485,6708047,15779560,11285317, Approved
3267,4, Graduate, Yes,9248562,9592255,4,700,2203728,9683787,17566794,1531235, Approved
3268,4, Graduate, No,6558810,12552433,2,772,9825706,12386158,3326600,9822035, Approved
3269,0, Graduate, No,6359412,7162483,18,663,28932238,10115682,8956561,6193966, Approved
3270,5, Not Graduate, No,3603684,3608477,12,344,15194160,7106456,9039473,8836994, Rejected
3271,0, Not Graduate, Yes,3686079,5405934,12,394,21117937,14216769,11651564,10474312, Approved
3272,2, Graduate, Yes,9067354,27581453,12,894,7656075,16708262,20147852,2121982, Approved
3273,3, Graduate, No,8523168,25801379,10,471,15056250,4323886,18085616,1001212, Rejected
3274,2, Graduate, No,5035562,17908700,18,556,23106060,5075896,9622678,4650404, Rejected
3275,1, Not Graduate, Yes,3237153,10425386,10,526,19526117,18060423,8207618,3842292, Rejected
3276,5, Graduate, Yes,2026265,5093191,12,894,118070,18827826,5864808,4244499, Approved
3277,0, Not Graduate, No,305735,550432,12,794,17565734,6012637,355279,13588300, Approved
3278,1, Graduate, Yes,4887252,4000688,4,590,22933030,9883475,12911774,10106145, Approved
3279,5, Graduate, No,5572446,15997600,4,709,3834000,11209493,6862826,5236183, Approved
3280,4, Not Graduate, Yes,6744584,11648450,4,630,11347075,12314412,4015569,8900555, Approved
3281,0, Graduate, Yes,8009451,12817687,6,686,18668353,16765743,5799160,2339690, Approved
3282,4, Graduate, Yes,3760992,14740988,4,872,49428,2052114,2405622,2690379, Approved
3283,5, Not Graduate, No,1817959,2468004,6,703,20582464,10154893,2437011,1446225, Approved
3284,0, Graduate, No,8384711,7578027,20,367,24549570,4200256,7391289,6267312, Rejected
3285,2, Graduate, Yes,7595879,29153357,8,601,15214030,14619014,5739538,9100221, Rejected
3286,2, Graduate, Yes,5371496,9557081,16,791,12900555,11572169,5064040,7475869, Approved
3287,0, Graduate, Yes,579950,1194084,8,323,2572837,14531108,356434,8204557, Approved
3288,1, Not Graduate, Yes,4737318,5016780,18,514,20989545,17563340,7251199,2397360, Approved
3289,1, Graduate, No,6207070,12991451,16,420,27347316,15326412,18425364,9521801, Rejected
3290,1, Not Graduate, Yes,8529500,33359796,18,732,25462857,16570316,18435113,8124933, Rejected
3291,2, Not Graduate, No,5129391,15495187,6,384,15895130,15734336,3564413,14083140, Rejected
3292,2, Not Graduate, Yes,4690302,10863862,2,674,898500,12132779,7620661,3631052, Approved
3293,1, Not Graduate, Yes,3885785,6931887,8,338,8220193,7613781,6953627,883738, Rejected
3294,1, Not Graduate, Yes,4219778,8318619,16,854,7528915,6523155,4292502,6690546, Approved
3295,1, Not Graduate, Yes,358810,988855,14,491,117609,7052991,580926,2905763, Approved
3296,4, Graduate, Yes,1206049,1946852,16,544,3359745,11783417,1821453,2570716, Approved
3297,1, Graduate, Yes,7535718,9692682,20,772,16627210,15587863,14931460,3437217, Approved
3298,5, Not Graduate, Yes,3716171,11252312,6,527,2752095,7121883,9631856,9995203, Rejected
3299,3, Graduate, No,8452901,30280855,10,369,1024735,11246381,16369134,6278206, Rejected
3300,4, Not Graduate, Yes,4051368,14928985,10,842,27418155,8028445,2924529,12850075, Approved
3301,3, Graduate, Yes,9869503,34469627,4,366,17497634,11789637,6569991,1779087, Rejected
3302,1, Not Graduate, Yes,1952036,4876027,14,598,23342068,15883971,6176004,13699293, Approved
3303,3, Graduate, No,2024247,6729121,2,374,7132618,7991194,5231245,6025087, Rejected
3304,1, Not Graduate, No,5901885,22216691,18,718,10513502,7700068,14586731,7846727, Approved
3305,0, Graduate, No,7985880,6985730,2,461,17663904,3911324,25871087,11998061, Approved
3306,1, Graduate, No,1595268,3379917,4,859,19900227,9673612,3389174,7227038, Approved
3307,1, Not Graduate, No,5077793,7379056,4,421,10614517,8864453,3661951,2405770, Rejected
3308,0, Not Graduate, Yes,2369790,9454656,18,701,26655857,3106619,6263720,3536465, Approved
3309,0, Not Graduate, No,7350627,27745759,18,308,20369630,18811141,7253722,13473732, Rejected
3310,5, Not Graduate, No,5642592,18998579,20,367,6325672,16677032,14098487,1025655, Rejected
3311,3, Graduate, Yes,6546178,11434964,18,465,2757573,5642817,11142400,13395425, Rejected
3312,2, Not Graduate, Yes,2809140,10805995,20,830,311786,18321270,1642440,9923583, Approved
3313,5, Graduate, Yes,3001973,2682567,10,897,24478562,5276959,2001081,7540912, Approved
3314,1, Graduate, Yes,6404782,8977756,2,668,23881552,8125945,10746594,4645879, Approved
3315,2, Graduate, No,3623391,10051272,10,501,13834271,2537213,8274482,12644316, Rejected
3316,5, Graduate, Yes,6897977,23022836,6,487,20930521,11874073,6985523,478481, Rejected
3317,3, Not Graduate, No,1693556,6143575,6,426,25610100,9334900,1389138,10459061, Rejected
3318,2, Not Graduate, No,3122516,5500710,14,504,4563486,5186349,5085614,3084410, Rejected
3319,1, Graduate, Yes,1186262,2432518,4,597,28440820,5597489,3455038,5244055, Approved
3320,0, Not Graduate, Yes,1047660,2362942,8,711,14148694,18143875,2987943,938733, Approved
3321,0, Graduate, No,2745580,2433452,8,437,12652201,13330200,7007874,8257747, Approved
3322,0, Graduate, No,4947682,17637009,2,321,4568626,2967643,8787431,2168444, Rejected
3323,4, Not Graduate, Yes,1600913,3012013,16,635,19468618,2621416,2922967,1714263, Approved
3324,3, Graduate, Yes,1101114,1583061,16,445,17436063,1358474,1296926,4832957, Approved
3325,2, Graduate, No,8709665,18372433,12,540,771763,4797862,7938228,7287706, Rejected
3326,4, Not Graduate, No,5197786,15976969,2,727,18744285,14319469,2845904,13888672, Approved
3327,0, Graduate, Yes,7141075,25614535,16,838,4014227,1199910,21997725,12200692, Approved
3328,1, Graduate, Yes,7244313,10788264,10,620,7951466,4835674,14405706,5887291, Rejected
3329,2, Not Graduate, No,1185523,1603255,6,856,17699530,804535,603584,8603027, Approved
3330,5, Graduate, Yes,6217198,23750352,20,461,22622360,12600379,12978526,11319875, Rejected
3331,3, Not Graduate, Yes,8548572,21908773,18,727,3805126,15794383,10899187,5615850, Approved
3332,5, Not Graduate, No,4548196,8962085,10,887,13681653,10264484,8105285,11289042, Approved
3333,1, Graduate, Yes,8561558,12309998,10,429,8195896,17574035,21551437,9754326, Approved
3334,5, Graduate, Yes,9374827,37356745,20,743,20455015,13356427,27461049,10334597, Rejected
3335,0, Graduate, No,5500192,17058238,4,584,23998604,14819443,14308449,14359775, Rejected
3336,1, Not Graduate, No,1186948,1777137,10,828,18518505,6085179,3785053,5535516, Approved
3337,3, Graduate, No,6189390,6759000,12,483,23033718,16784171,7453501,991978, Approved
3338,0, Not Graduate, Yes,8736014,12559797,8,876,13017084,12243477,21701616,7884953, Approved
3339,5, Graduate, No,5819369,9268953,8,778,17299820,1679965,18444454,4856355, Approved
3340,5, Not Graduate, No,7961250,9199018,4,723,8418072,1603231,11348759,866455, Approved
3341,3, Graduate, No,5392979,8277599,6,317,28664789,17423805,15630766,2292307, Rejected
3342,1, Graduate, No,4271464,5013396,8,349,5845258,5338790,14184022,7844746, Approved
3343,0, Graduate, No,9372114,18826153,18,697,26705063,9041172,22789519,14067128, Approved
3344,3, Not Graduate, No,1682811,3964407,8,587,21606971,14751995,1670684,4975242, Approved
3345,3, Not Graduate, No,4541790,10250419,4,493,28617686,14911690,5825211,8024757, Rejected
3346,4, Graduate, Yes,1711907,5912023,18,805,18580555,525104,4348142,2605251, Approved
3347,3, Graduate, No,6550739,10564935,8,588,10146637,11945691,20297636,1906136, Rejected
3348,0, Graduate, No,9141515,33263232,20,575,8075410,17715015,5222273,11500161, Rejected
3349,0, Graduate, Yes,9878530,36609763,4,493,5127341,6787474,14610287,8998899, Rejected
3350,4, Not Graduate, Yes,2466935,9550391,2,888,28042585,10528552,2962073,2786257, Approved
3351,0, Not Graduate, No,7257819,10009594,20,518,3000268,5137101,12818636,7356176, Approved
3352,5, Not Graduate, Yes,8678922,13768273,2,455,23480862,13991318,24348137,8528380, Rejected
3353,0, Graduate, No,8287072,23172835,2,704,20225397,2291725,16643892,872010, Approved
3354,4, Graduate, No,5081963,6356789,14,320,3589945,10077095,10442784,4412865, Rejected
3355,5, Not Graduate, Yes,1892456,2032475,8,657,26546980,8005431,4403892,12708365, Approved
3356,2, Graduate, Yes,4678825,4846472,10,638,4630595,12438585,9577653,5333693, Approved
3357,0, Not Graduate, No,7727343,21170438,10,446,4579315,9585592,19818965,10425185, Rejected
3358,5, Graduate, Yes,6209259,20956063,6,761,15731791,19044374,5098497,8898276, Approved
3359,1, Graduate, No,3966206,6458705,10,326,2901861,19072432,2254405,77010, Rejected
3360,3, Not Graduate, Yes,2285879,8657328,6,889,2879244,5512478,6812764,13931080, Approved
3361,5, Graduate, Yes,6523057,21749135,6,813,18065316,723435,12633359,14107182, Approved
3362,4, Not Graduate, No,4355195,4563692,6,405,27962235,9558720,6077332,9824496, Approved
3363,0, Graduate, Yes,4779246,10052522,4,595,1451556,11448893,8903331,2341241, Rejected
3364,4, Graduate, No,9303299,9467479,12,418,18466481,14582869,22795638,12413782, Approved
3365,0, Graduate, No,288517,1075770,12,671,17409237,10184899,249598,3851, Approved
3366,4, Graduate, Yes,2511092,7977656,2,511,1825664,11376166,5200055,7496348, Rejected
3367,3, Graduate, Yes,9122294,27339008,10,593,4252347,444186,7590883,6280891, Rejected
3368,1, Graduate, No,9139360,27277753,16,874,12805434,14795008,28137421,10254829, Approved
3369,2, Not Graduate, No,3134297,5367746,2,671,20075295,6397001,6855183,2069502, Approved
3370,0, Not Graduate, No,9843834,37281801,8,820,6359282,7457505,28867819,12867962, Rejected
3371,5, Graduate, No,2252328,8452728,20,676,12534966,8204792,5997986,8381174, Rejected
3372,1, Graduate, Yes,703499,2227534,10,584,14172116,1389272,2072344,3827661, Approved
3373,1, Graduate, Yes,3179021,7313581,2,309,20614005,9588833,4849349,4578015, Rejected
3374,3, Not Graduate, No,5354377,5090782,12,353,7088442,7395008,4917394,10090204, Rejected
3375,4, Not Graduate, No,258352,230087,10,619,19953239,4529048,820219,2722117, Approved
3376,3, Graduate, No,1866647,2318431,6,602,24105268,4769728,5887252,4361957, Approved
3377,3, Graduate, Yes,7871753,21304482,2,601,16856383,661544,24794593,14484571, Rejected
3378,3, Graduate, No,6230628,20897015,18,807,20883986,17221284,21606666,12934819, Approved
3379,5, Graduate, No,6071288,23283938,18,357,4773867,5700556,13894157,4891116, Rejected
3380,2, Graduate, Yes,9798563,13337398,14,695,26281424,16966583,19964470,8167613, Approved
3381,4, Not Graduate, No,2415388,4061931,2,747,8666458,16225419,6985284,6096578, Approved
3382,4, Graduate, No,8899744,8660527,18,687,5660566,8874391,7390379,2950836, Approved
3383,5, Graduate, Yes,3645439,14453986,10,441,15859653,15672442,10386370,4325330, Rejected
3384,5, Graduate, Yes,9171030,30254569,10,543,11114914,4099731,26932357,1589711, Rejected
3385,4, Not Graduate, Yes,7796772,18231076,18,332,13323524,3506565,17399089,12303708, Rejected
3386,1, Graduate, No,2269493,5995567,10,406,23339076,17441127,3775890,3619409, Rejected
3387,4, Graduate, Yes,2231064,5798441,6,781,15495203,12538223,5507785,2892725, Approved
3388,4, Graduate, Yes,5460500,8812998,6,670,10778936,13370024,17719612,9378473, Approved
3389,1, Not Graduate, Yes,5076702,7073116,20,819,23186221,17918759,4944164,1876565, Approved
3390,4, Graduate, Yes,2477860,4337053,12,715,10931471,270636,3551537,14056593, Approved
3391,1, Not Graduate, Yes,2725646,4336206,12,444,27787194,3338889,6852986,12957429, Approved
3392,3, Graduate, No,8924419,23061500,12,787,28593718,18656406,26770144,6068001, Approved
3393,4, Graduate, Yes,7510885,13416310,6,712,13555722,2496320,18448289,2695388, Approved
3394,1, Not Graduate, Yes,2054193,6435012,10,414,22332118,8701510,4668210,2059903, Rejected
3395,2, Not Graduate, Yes,7234848,18936542,20,302,20507294,429637,5478397,12611688, Rejected
3396,4, Graduate, Yes,1693401,4238995,4,758,24949789,6320028,3050068,6482100, Approved
3397,2, Not Graduate, Yes,4516530,17362173,20,732,13322262,3344782,14319767,8499213, Rejected
3398,5, Graduate, No,317977,582441,6,353,11742909,4962490,503968,1824001, Approved
3399,0, Graduate, No,6497474,18406457,6,578,7949594,15790680,10675458,12103564, Rejected
3400,4, Not Graduate, No,1964894,1572233,2,848,16950229,5349990,3090134,7609993, Approved
3401,4, Not Graduate, Yes,2489930,7863586,14,775,17817000,15791400,3954620,1031323, Approved
3402,5, Graduate, No,2040699,4914290,8,790,13011108,17360475,3498322,1118810, Approved
3403,0, Not Graduate, No,1979073,2902967,10,535,8931737,10484770,5581169,14165227, Approved
3404,5, Graduate, Yes,951654,765923,12,372,13003543,10448255,1775013,835776, Approved
3405,2, Graduate, Yes,5578374,17082212,14,510,14512540,6471150,12948839,4406511, Rejected
3406,2, Not Graduate, No,8617088,25167431,20,712,3616044,12933846,15745668,188729, Rejected
3407,2, Graduate, Yes,3124715,9153236,12,804,19110030,15651540,9753805,861816, Approved
3408,3, Not Graduate, Yes,7765978,17084028,4,686,24406065,16745440,8047476,11946753, Rejected
3409,3, Not Graduate, No,5472716,15573989,16,323,9266558,3783295,4754187,11243821, Rejected
3410,2, Not Graduate, Yes,2668470,7013463,2,654,11264784,13312155,4598249,4866218, Approved
3411,0, Graduate, No,798357,1249000,18,412,2603461,2713167,2732666,2623269, Approved
3412,5, Not Graduate, Yes,7797599,19182543,6,665,16831089,9510667,20268993,3656977, Approved
3413,1, Not Graduate, Yes,422228,1033063,16,547,12343209,1730678,991733,5161344, Approved
3414,0, Not Graduate, Yes,4294996,14755859,4,619,24840790,10670019,7176954,11416684, Rejected
3415,3, Graduate, Yes,532282,1164188,10,657,26295802,16515723,737453,8741447, Approved
3416,2, Graduate, No,9801301,21518495,14,682,22408188,15850154,33027779,6528439, Approved
3417,3, Graduate, No,3333174,13166351,14,303,6013273,13867953,5935578,1008660, Rejected
3418,5, Graduate, No,3242009,11873158,2,879,5668725,11204147,8537035,1698386, Approved
3419,0, Graduate, No,5677145,8943292,2,645,14034088,12116973,16641497,2968423, Approved
3420,1, Not Graduate, Yes,5069304,18822010,20,604,17898680,1936541,12534202,3118880, Rejected
3421,3, Not Graduate, Yes,3901622,4843837,12,527,824082,14112868,4673430,7189361, Approved
3422,4, Graduate, Yes,3749039,13237299,18,362,14325774,13221173,5113505,12683335, Rejected
3423,3, Graduate, No,2020455,2801633,2,678,2422531,2783486,1149535,6201973, Approved
3424,2, Not Graduate, Yes,2632323,5690899,10,517,7470427,12268022,8971313,4835855, Rejected
3425,3, Graduate, Yes,5880638,23219988,12,844,10346556,7464908,17665195,8196328, Approved
3426,5, Not Graduate, No,7323565,8133233,20,694,1088964,9879630,12538196,1117080, Approved
3427,2, Graduate, No,7483058,26095825,16,564,7535539,15793835,23775639,10710902, Rejected
3428,5, Graduate, Yes,5209729,12415558,14,319,18226927,6248743,5006763,816220, Rejected
3429,4, Graduate, No,7505139,8669729,6,632,28938125,17785250,4699066,5188986, Approved
3430,1, Not Graduate, No,5942539,22866726,20,807,22593778,8086773,5383226,14007839, Approved
3431,1, Graduate, No,3656007,9350385,8,577,8816097,9954055,11517365,5944763, Approved
3432,4, Not Graduate, Yes,3627567,13124723,6,690,27304005,559900,3560356,10991865, Approved
3433,1, Graduate, Yes,5231504,18734759,16,371,12706419,2367992,3684960,4004006, Rejected
3434,2, Graduate, Yes,3184283,2696548,20,544,10230027,5465092,3364642,12526434, Approved
3435,1, Not Graduate, No,7608652,12535179,18,775,24554387,18983236,13278524,4993545, Approved
3436,3, Graduate, No,1996406,3749548,4,554,11517219,5041994,3971437,3341651, Approved
3437,1, Graduate, No,728626,1829991,18,831,21398631,7663553,879999,750128, Approved
3438,3, Graduate, Yes,4964088,5112867,8,545,4643463,16567811,14480990,4506222, Approved
3439,5, Not Graduate, Yes,897316,1834736,6,786,9571452,6188496,3032509,8527824, Approved
3440,4, Graduate, No,2058365,7012524,20,686,28552326,15770641,2825123,933106, Approved
3441,5, Graduate, Yes,3849360,5212847,20,868,6997560,2327823,12676954,2539847, Approved
3442,0, Not Graduate, No,240474,732023,8,619,24622981,2583629,710302,5100410, Approved
3443,2, Not Graduate, No,2367674,5381851,2,580,13473305,245014,7477258,10529415, Rejected
3444,1, Not Graduate, Yes,5484300,5628297,6,512,27766268,2422556,3724367,8775241, Approved
3445,5, Not Graduate, Yes,3834066,5243457,12,691,12005209,11711262,11510348,620243, Approved
3446,4, Not Graduate, Yes,8894686,11129905,2,888,14314601,1761476,20082202,537586, Approved
3447,1, Graduate, Yes,1109404,3087579,6,401,11382988,11881161,682034,880176, Rejected
3448,3, Graduate, No,7181329,7751799,4,861,6004638,11622821,19827298,4861030, Approved
3449,3, Not Graduate, Yes,5942477,20404978,20,886,24454395,4544278,7280397,4184934, Approved
3450,2, Not Graduate, Yes,6449170,21806637,8,761,16579670,721037,18646015,1719314, Approved
3451,2, Not Graduate, Yes,6715882,7093303,8,648,14598674,3142543,15970148,6444542, Approved
3452,0, Not Graduate, Yes,707868,2578218,10,817,10727874,2776307,1399451,8692872, Approved
3453,2, Graduate, No,7880852,30493496,2,456,22375025,10243370,4493271,10196042, Rejected
3454,2, Graduate, No,3414214,3206281,12,680,10022854,18061003,10819726,14631980, Approved
3455,4, Not Graduate, No,6510072,25005542,20,783,6815807,8446892,6137000,10175096, Approved
3456,5, Graduate, No,3051348,5169834,18,783,2296800,12294743,9120737,14491356, Approved
3457,4, Not Graduate, Yes,4044899,11840382,6,651,25310834,5890888,10373093,14308672, Approved
3458,0, Not Graduate, No,6990334,9502732,2,531,2028642,1780210,4954176,12448590, Approved
3459,5, Graduate, Yes,9268803,31660921,16,869,24486295,4233717,19711456,5169173, Approved
3460,2, Not Graduate, No,8716282,30455758,18,704,10923037,9296888,29506892,638185, Rejected
3461,2, Not Graduate, Yes,7245420,28479518,20,761,-25922,16670533,23681122,872459, Rejected
3462,5, Not Graduate, Yes,5423815,21565669,12,673,26852377,4821790,5092393,12798770, Rejected
3463,5, Graduate, Yes,5318508,5545845,10,826,21458329,19086262,5422486,12660586, Approved
3464,0, Not Graduate, No,9566459,27795189,16,586,20939989,12393149,9192432,4548921, Rejected
3465,2, Graduate, Yes,2206448,3693037,14,627,15844550,6898285,6108602,10740373, Approved
3466,4, Graduate, No,9454578,11362974,16,782,22032254,12074529,9286870,6679448, Approved
3467,3, Graduate, Yes,6495057,8288636,6,610,3774263,13543737,4505909,1001392, Rejected
3468,1, Not Graduate, No,6176451,23449508,20,446,6717858,13306809,10320827,9616488, Rejected
3469,3, Not Graduate, No,5939689,17745875,2,754,15725705,16791615,20198911,1225075, Approved
3470,5, Graduate, Yes,8081030,7769708,2,525,21274811,12841405,11513686,1922287, Approved
3471,1, Not Graduate, Yes,6828300,26968618,14,363,17022716,522573,18250052,7006548, Rejected
3472,4, Graduate, Yes,1119845,3790674,12,523,11723886,7318875,1043564,1030648, Rejected
3473,4, Not Graduate, No,7776910,13915798,12,332,19451805,17616458,18380241,5022180, Rejected
3474,5, Graduate, No,7268712,16767271,20,826,1628266,4017648,16307339,11068446, Approved
3475,1, Not Graduate, Yes,9075981,28362832,18,890,14688891,9683490,29156766,8766669, Approved
3476,1, Graduate, Yes,9283785,27510664,16,459,11389074,9704625,24598981,814780, Rejected
3477,3, Not Graduate, Yes,9405848,21462817,4,849,14396474,10800935,8111174,3221665, Approved
3478,3, Graduate, Yes,614913,1500171,2,726,3719485,16857909,1054206,14606780, Approved
3479,2, Not Graduate, No,6312799,5923075,4,873,26187068,10473542,3166936,14102285, Approved
3480,4, Not Graduate, Yes,9263839,22251985,14,397,24742654,9726,11329588,13511064, Rejected
3481,4, Graduate, Yes,9569773,18075292,16,337,27330934,4712787,32670997,7528385, Rejected
3482,1, Graduate, No,5528217,9465213,16,852,24352557,12241839,10322421,6328102, Approved
3483,4, Not Graduate, No,9040797,15032962,4,461,19232551,15175483,28051178,11035566, Rejected
3484,1, Not Graduate, No,8740296,25142598,6,657,8265345,12546042,4992344,14066311, Rejected
3485,2, Graduate, Yes,225359,489845,8,840,3221716,14207364,707666,1849031, Approved
3486,0, Graduate, No,8784378,18996812,14,505,17706939,4670706,27830562,13160514, Rejected
3487,2, Graduate, No,6384889,8360363,2,353,27446217,1858371,15708728,9068798, Rejected
3488,5, Not Graduate, No,5765122,22356932,18,774,10485407,18400435,4893162,2071406, Approved
3489,2, Not Graduate, Yes,1931153,2928716,2,570,28796908,10918156,6040739,12718142, Approved
3490,4, Graduate, No,9111190,19129394,12,313,4387981,14326201,29152087,472341, Rejected
3491,0, Not Graduate, No,3063368,4315229,20,504,8144293,18566308,3379324,337962, Approved
3492,3, Not Graduate, No,4252873,12971505,4,618,18797752,3541238,14121626,5405481, Rejected
3493,2, Not Graduate, No,3085751,6775111,14,827,14239000,16900454,9698899,7937797, Approved
3494,4, Graduate, No,9605528,20399065,12,435,22019103,7106180,10706603,6286773, Rejected
3495,5, Graduate, No,4886357,17592368,18,610,9936178,12142544,8216224,3627395, Rejected
3496,3, Graduate, No,1306030,4218915,12,408,22444431,7501402,1972152,9662616, Rejected
3497,0, Graduate, Yes,305401,752385,18,474,8662195,3854650,609177,7032315, Approved
3498,2, Graduate, Yes,9707669,22322680,10,458,4242319,17061176,30744195,1760127, Rejected
3499,0, Graduate, No,2487225,9629750,4,614,16450630,6736128,7767708,11995128, Approved
3500,2, Graduate, No,7676003,29634583,14,698,14816034,480886,7883394,4543593, Approved
3501,0, Not Graduate, No,482473,1474083,20,367,16401496,2916946,1038956,10144039, Approved
3502,3, Graduate, No,8898899,28765453,10,345,595471,18652962,18706398,5160080, Rejected
3503,1, Not Graduate, No,6510418,23939440,18,738,11864393,15945453,12052052,11091137, Approved
3504,1, Graduate, No,2380028,9248284,18,476,2523932,12892783,6293101,4146893, Rejected
3505,0, Not Graduate, Yes,8826089,9384597,14,671,23320557,15106214,21517203,3111737, Approved
3506,5, Graduate, No,3088829,12329012,16,346,2258588,12583793,4093694,1090647, Rejected
3507,5, Not Graduate, Yes,9878549,30126325,12,660,27012186,17660951,15257559,12238042, Rejected
3508,4, Not Graduate, No,6015343,16222077,18,845,1564252,1933400,19039191,10604671, Approved
3509,0, Graduate, No,4551001,9657837,8,562,17668697,1229873,6723265,9025684, Approved
3510,2, Not Graduate, Yes,767598,1440357,12,646,9612688,13480392,1406436,8932035, Approved
3511,5, Graduate, Yes,2723368,9187207,2,476,3121449,18715441,9310350,1018741, Rejected
3512,3, Not Graduate, Yes,765477,2215437,4,471,10308476,11277848,2351424,6056804, Approved
3513,0, Graduate, No,8475104,12223274,12,339,1062952,18748690,22008902,12681827, Rejected
3514,0, Graduate, Yes,1171678,3224124,16,587,20208026,7777809,1654489,4253873, Approved
3515,1, Graduate, Yes,1297637,1624293,2,868,25243464,13083549,3096486,819602, Approved
3516,5, Not Graduate, No,1407539,3364017,2,369,9499499,9876151,3414775,12338442, Approved
3517,1, Graduate, Yes,9650118,25737486,2,549,12676329,17105916,16739928,422928, Approved
3518,5, Not Graduate, No,9614430,27249112,12,802,3985517,12556484,5848991,10125741, Approved
3519,4, Graduate, No,7133923,9023264,8,597,13930321,8505694,11411319,12256083, Rejected
3520,5, Graduate, Yes,915356,1012306,2,756,27454080,4746707,1853047,10955894, Approved
3521,4, Graduate, Yes,5088166,8282853,16,525,15563417,6080043,17047526,191448, Rejected
3522,1, Not Graduate, No,9399573,25778286,12,661,25376363,1450713,25214241,13174596, Approved
3523,4, Not Graduate, No,1137510,4301363,2,892,22601343,2994748,937057,1299981, Approved
3524,1, Graduate, Yes,7897793,26008974,14,658,3514969,9872344,11090609,12519031, Approved
3525,1, Not Graduate, No,376500,1199632,20,777,1439101,612641,777491,249209, Approved
3526,1, Graduate, No,7998243,14850685,10,716,10456860,9143650,14823510,7216752, Approved
3527,0, Graduate, Yes,5481962,6345171,20,357,27254793,814748,2825228,12940097, Approved
3528,0, Graduate, No,8812597,32203045,10,396,4791263,3142562,29128276,3867915, Rejected
3529,1, Graduate, Yes,4214349,10125947,2,664,1194191,13416394,13536992,657023, Rejected
3530,0, Graduate, Yes,7817647,8768544,4,508,27810142,559488,25573350,1302143, Rejected
3531,2, Not Graduate, No,8373845,21034260,2,590,5659433,6529548,14952878,5478393, Rejected
3532,0, Graduate, Yes,3351567,9925038,8,590,10258947,3693780,10055125,5298862, Rejected
3533,0, Not Graduate, Yes,6430363,11726925,8,776,22603771,1048796,16883637,3189787, Approved
3534,5, Not Graduate, Yes,4670678,3874778,10,894,2755217,4039090,9505926,6721501, Approved
3535,0, Not Graduate, No,4389394,12242644,10,898,4877322,2176724,3210387,5022416, Approved
3536,0, Not Graduate, No,7957425,7386922,18,347,21051160,1562857,7985721,8680300, Approved
3537,0, Not Graduate, No,2392268,5226958,2,746,92809,12906505,2905886,4271711, Approved
3538,0, Graduate, Yes,1360599,4679481,18,735,20610979,2423772,4337225,4622342, Approved
3539,3, Graduate, No,4860095,19422458,6,818,15684300,18210396,12131306,13051714, Rejected
3540,4, Graduate, No,8169997,16217193,20,556,6914102,9440458,28179079,11535717, Approved
3541,4, Not Graduate, Yes,1781044,1539545,4,601,17754585,7914776,3917042,11299971, Approved
3542,3, Graduate, Yes,3500115,8320788,4,570,9254539,16990241,2639486,5579815, Rejected
3543,0, Not Graduate, No,6670022,11232859,4,524,27514187,15086556,12895083,13009748, Approved
3544,4, Not Graduate, Yes,4825480,17646201,6,448,11977049,8156893,4030980,5013399, Rejected
3545,0, Graduate, No,6075572,18693381,20,685,21677530,18887487,19466678,10584626, Approved
3546,3, Not Graduate, No,5321778,11142922,10,310,7690070,10295201,7106185,11044500, Rejected
3547,2, Graduate, Yes,8057692,26094757,4,749,24151537,13741006,8797466,4856116, Approved
3548,5, Graduate, No,8689994,16440241,14,804,8306632,18811041,17683223,9048299, Approved
3549,1, Not Graduate, No,4560433,11262643,12,436,14681369,14026324,13322212,2731923, Rejected
3550,3, Graduate, Yes,4386649,16462711,16,428,23226280,11463741,8909477,5645428, Rejected
3551,2, Graduate, No,2902890,4181622,16,602,26849884,11948475,1784260,7787758, Approved
3552,3, Graduate, Yes,4504292,8115768,16,807,21778852,12689153,12291611,9787808, Approved
3553,5, Graduate, No,8313034,30208725,4,368,19323993,18966924,5006225,5243024, Rejected
